account_id,anchor_month_index,horizon,target_month_index,pred_S,pred_r,pred_B,predicted_carryover_share,payment_ratio_gap,minimum_payment_streak,carryover_share_delta_3m,actual_S,actual_r,actual_B,actual_carryover_share
3a0428ec-56a0-4034-87a4-e9d121eca968,9,2,11,3475935.5,0.17117570340633392,13373653.06552567,0.7937079895759722,0.003875703406333919,11,0.010057380665500548,3148463,0.1675,13237159,0.8078520913029729
3a0428ec-56a0-4034-87a4-e9d121eca968,9,3,12,3675164.25,0.17146344482898712,14125568.368345553,0.793538595922038,0.004163444828987117,12,6.32817196332125e-05,3319214,0.1674,13785512,0.8059475492328845
3a7340f6-4db2-4d2c-b0d1-7087d60cc2e6,9,1,10,1655006.375,0.9094299077987671,164697.76154766977,0.09050798876576345,0.7137299077987671,0,0.004177170908026245,1636611,0.9145,153881,0.0859434166698315
3a7340f6-4db2-4d2c-b0d1-7087d60cc2e6,9,2,11,1656178.0,0.9087360501289368,166180.3142233207,0.09118970343334803,0.7130360501289368,0,-0.004657307490055565,1561683,0.9096,155046,0.0903147788614277
3a7340f6-4db2-4d2c-b0d1-7087d60cc2e6,9,3,12,1653660.25,0.9096659421920776,164393.58272975148,0.09042283554547975,0.7139659421920777,0,7.0223756933468495e-06,1618682,0.9076,163914,0.0919524109781464
3a74429b-d09d-4091-8848-283831814759,9,1,10,1613507.5,0.3481728136539459,2418791.523425922,0.5998542046048133,0.09797281365394594,0,0.11100081751450669,1701474,0.3512,2464618,0.5915899120806741
3a74429b-d09d-4091-8848-283831814759,9,2,11,1615808.25,0.3044092059135437,2806430.4602183737,0.634617587181265,0.05420920591354372,0,0.09479958082252338,1763575,0.3198,2876099,0.6198924752040769
3a74429b-d09d-4091-8848-283831814759,9,3,12,1628825.875,0.2983940839767456,3111802.0838688295,0.6564113680440223,0.04819408397674563,1,0.09338193709252984,1763643,0.3071,3478879,0.6635888223263536
3aa8627c-3e17-476d-9f73-58abb02c7e6b,9,1,10,2080934.125,0.5319212079048157,1632958.4557647929,0.4396891994728942,0.3572212079048157,0,0.08425600778036008,1952862,0.5306,1577585,0.4468513477188582
3aa8627c-3e17-476d-9f73-58abb02c7e6b,9,2,11,2070200.125,0.49452370405197144,1871858.8827131458,0.47484293843664266,0.31982370405197147,0,0.10018268343496844,2035227,0.5146,1753550,0.4628274506522817
3aa8627c-3e17-476d-9f73-58abb02c7e6b,9,3,12,2086320.375,0.4600658416748047,2137156.1860135933,0.5060182423507275,0.2853658416748047,0,0.10490766344266567,1901698,0.4719,1930518,0.5037602264590514
3ac84231-0f1f-4fbf-989a-368f415014ba,9,1,10,1758906.125,0.424294650554657,1992724.1160246506,0.5311621849706583,0.23409465055465697,0,0.11945510883034655,1804626,0.4327,1989705,0.5243888843645955
3ac84231-0f1f-4fbf-989a-368f415014ba,9,2,11,1782302.625,0.3974921405315399,2274483.281170959,0.5606614038249198,0.2072921405315399,0,0.1379846863715926,1700678,0.4159,2155653,0.5589906571816579
3ac84231-0f1f-4fbf-989a-368f415014ba,9,3,12,1798512.25,0.3638850450515747,2590893.368815952,0.5902606397799365,0.1736850450515747,0,0.0969568542651093,1825520,0.3896,2430266,0.5710498601198463
3b10baaa-5087-46dd-960f-b26376eef7fd,9,1,10,2369389.5,0.15380901098251343,10879707.286651343,0.8211659603553357,0.006209010982513419,10,0.041632467365124826,2372935,0.1659,12860817,0.8442317427774851
3b10baaa-5087-46dd-960f-b26376eef7fd,9,2,11,2418956.0,0.15429715812206268,11246717.334698832,0.8229903539507291,0.006697158122062674,11,0.005633414207897203,2553496,0.1493,13113697,0.8370163691734697
3b10baaa-5087-46dd-960f-b26376eef7fd,9,3,12,2459039.0,0.15480926632881165,11583978.252042644,0.8248924034012479,0.0072092663288116365,12,0.008391074664289566,2601278,0.1517,13331295,0.836732083386657
3c1b5997-3586-4f8b-9eeb-4ce99bbf1410,9,1,10,4590985.0,0.2673146426677704,12158603.579022199,0.7259046108302672,0.00921464266777039,10,-0.0032931542975491723,4622555,0.2598,12306884,0.7269516727636397
3c1b5997-3586-4f8b-9eeb-4ce99bbf1410,9,2,11,4522347.5,0.26542341709136963,12253436.043294158,0.730424067029183,0.007323417091369633,11,0.004075081184562901,4560073,0.2632,12427226,0.7315598553954928
3c1b5997-3586-4f8b-9eeb-4ce99bbf1410,9,3,12,4554999.5,0.2636002004146576,12377728.565424964,0.7309943511523769,0.005500200414657597,12,0.004047242773015269,4573609,0.2639,17000835,0.78800802467957
3c5c812a-8f99-486f-bfad-5e3a661ba473,9,1,10,1299584.25,0.9870482683181763,17073.429251521826,0.012967249969808045,0.7708482683181763,0,-0.009113933574546656,1286863,0.9854,19026,0.0145693852999757
3c5c812a-8f99-486f-bfad-5e3a661ba473,9,2,11,1297105.5,0.9868283867835999,17309.85655324394,0.013169244004144253,0.7706283867835999,0,-0.001534119300670947,1257850,0.9732,34196,0.0264665499525558
3c5c812a-8f99-486f-bfad-5e3a661ba473,9,3,12,1297105.5,0.985499918460846,19059.129846338183,0.01448080993375679,0.769299918460846,0,0.0005635137888276888,1266330,0.9624,48910,0.0371871293452145
3cb71736-4e1a-475b-a305-463fbbb0bf6b,9,1,10,695759.25,0.5008795857429504,606366.0433281511,0.46567411479913523,0.32147958574295044,0,0.10089963511568856,655588,0.4801,610749,0.4822957869824541
3cb71736-4e1a-475b-a305-463fbbb0bf6b,9,2,11,706541.375,0.46826186776161194,698122.9384237351,0.4970033991410568,0.28886186776161193,0,0.09987463677275737,596743,0.4506,663375,0.5264387938272448
3cb71736-4e1a-475b-a305-463fbbb0bf6b,9,3,12,717634.5625,0.4190133512020111,822536.2059722965,0.5340551988193974,0.2396133512020111,0,0.10069395481024457,608016,0.4411,710624,0.5389067524115756
3cf3a38c-21b1-4091-b106-ddde97173daa,9,1,10,2113597.75,0.22254054248332977,7889837.973648991,0.7887128174369861,0.004740542483329779,10,-0.016845881176280275,2301106,0.2258,8002112,0.7766614275268173
3cf3a38c-21b1-4091-b106-ddde97173daa,9,2,11,2191298.0,0.22425998747348785,7820340.54647994,0.7811249387573572,0.00645998747348786,11,-0.014569462180478832,2152577,0.2186,10154689,0.8250970605494348
3cf3a38c-21b1-4091-b106-ddde97173daa,9,3,12,2229329.75,0.22437696158885956,7794755.810385957,0.7776026814046703,0.0065769615888595645,12,-0.019069150562178727,2311233,0.2228,9750844,0.8083884723999026
3d0ddfe6-2d6f-4dfc-b278-3a98d77630de,9,1,10,1917026.875,0.8133918642997742,434039.6770408377,0.18461394751419122,0.5777918642997741,0,0.007932696066066808,2031360,0.8264,423613,0.1725530178946978
3d0ddfe6-2d6f-4dfc-b278-3a98d77630de,9,2,11,1905155.0,0.802291989326477,462477.52617583796,0.19533332181528365,0.566691989326477,0,0.01131124006872164,1796544,0.8577,316028,0.1495939546675805
3d0ddfe6-2d6f-4dfc-b278-3a98d77630de,9,3,12,1899473.5,0.7899976372718811,496015.296145031,0.20706224839926177,0.5543976372718811,0,0.031814890405914065,1943736,0.8662,302283,0.1345861277219827
3e3220d4-d28b-484a-a894-32efe559317c,9,1,10,2321461.25,0.16470038890838623,10243330.292917639,0.8152407668626599,0.005700388908386228,10,0.03927412248881812,2170345,0.1689,10065947,0.8226304995009927
3e3220d4-d28b-484a-a894-32efe559317c,9,2,11,2307866.75,0.1662558764219284,10464486.778403051,0.8193076362263395,0.007255876421928403,11,0.009059891733683378,2208892,0.1645,10323140,0.8237403160157906
3e3220d4-d28b-484a-a894-32efe559317c,9,3,12,2323948.0,0.16619300842285156,10663086.329560826,0.8210562980718179,0.00719300842285156,12,0.000994580624224528,2255746,0.1622,10538251,0.8236871557809494
3eb42b15-8ab8-49c3-af04-d5825d8dfc1a,9,1,10,834517.4375,0.3070502281188965,1451057.9139777124,0.6348764275216512,0.04565022811889646,1,0.10820710713901194,848824,0.311,1452550,0.6311664249270219
3eb42b15-8ab8-49c3-af04-d5825d8dfc1a,9,2,11,851205.125,0.2807670831680298,1655863.360838376,0.6604779128260021,0.019367083168029764,2,0.09527107535146317,926156,0.2614,1756912,0.6548145630300835
3eb42b15-8ab8-49c3-af04-d5825d8dfc1a,9,3,12,901042.9375,0.2714692950248718,1862784.7480838024,0.6739872958796007,0.010069295024871805,3,0.07028391704490156,889500,0.2614,2646412,0.7484383095506901
3f803100-acc2-4ff8-acc4-b62eeacd2f83,9,1,10,1070238.25,0.21018977463245392,3319785.8234332018,0.7562113026949704,0.002189774632453928,10,0.017171374147920915,1054066,0.211,3303435,0.758103096247138
3f803100-acc2-4ff8-acc4-b62eeacd2f83,9,2,11,1095342.25,0.2104036509990692,3486169.0071543697,0.760921192043446,0.0024036509990692234,11,0.02020513049395778,1117551,0.2112,3487260,0.7573079546587254
3f803100-acc2-4ff8-acc4-b62eeacd2f83,9,3,12,1120424.375,0.2102866768836975,3637888.1680666944,0.7645332531524095,0.0022866768836975193,12,0.01567427741753491,1098558,0.2087,3631968,0.7677725479153904
3fa7d0f1-2757-4e41-a7a9-0acaac07a577,9,1,10,2452686.0,0.9472897052764893,137666.53392648697,0.05314586803280031,0.8167897052764892,0,-0.01299033333009899,2457542,0.9521,125255,0.0484958748209789
3fa7d0f1-2757-4e41-a7a9-0acaac07a577,9,2,11,2415419.25,0.9486919641494751,130993.81693116575,0.051442485365908924,0.818191964149475,0,-0.01913710340124708,2393766,0.9549,2519021,0.512747855748682
3fa7d0f1-2757-4e41-a7a9-0acaac07a577,9,3,12,2369153.5,0.9515627026557922,121100.37899451796,0.04862973209920841,0.8210627026557922,0,-0.011575212690595395,2351024,0.9322,330341,0.123198818512213
3fc4f25c-d3e4-4b5e-a165-2aae659a3ee6,9,1,10,1685274.75,0.9435338973999023,100653.41120886803,0.05635916012474838,0.6922338973999023,0,-0.013089452275035322,1511584,0.963,59505,0.0378750026255673
3fc4f25c-d3e4-4b5e-a165-2aae659a3ee6,9,2,11,1687333.5,0.9431453347206116,101655.39736070787,0.05682282182448415,0.6918453347206115,0,-0.006419269324717251,1514666,0.9494,79597,0.04992714501936
3fc4f25c-d3e4-4b5e-a165-2aae659a3ee6,9,3,12,1687333.5,0.9435040950775146,101070.54665267235,0.05651438042865341,0.6922040950775146,0,0.0016370196601188103,1516897,0.9467,85098,0.0531200159800748
406cde54-7c81-467a-bcef-7e69afab8520,9,1,10,2384693.75,0.1817619800567627,10507134.946471035,0.8150228484921788,0.004861980056762694,10,0.03017847471721624,2545809,0.1806,10654100,0.8071343522140948
406cde54-7c81-467a-bcef-7e69afab8520,9,2,11,2373958.5,0.18276195228099823,10526919.660680017,0.815984736044134,0.005861952280998228,11,-0.0039019705490874745,2582330,0.1809,10894906,0.8083932046600654
406cde54-7c81-467a-bcef-7e69afab8520,9,3,12,2387933.0,0.18234990537166595,10559830.500116007,0.8155717780929035,0.005449905371665953,12,-0.0025877475840503372,2548060,0.1775,11056900,0.8127109524761558
4090fc62-d545-4ce9-a676-f3df713bc64e,9,1,10,840584.6875,0.9494893550872803,44518.19774763286,0.05029720102559334,0.8119893550872803,0,0.037403977464023436,820774,0.9403,51451,0.0589882197827395
4090fc62-d545-4ce9-a676-f3df713bc64e,9,2,11,841072.125,0.9475480914115906,46450.90265553887,0.05233768725780845,0.8100480914115906,0,0.024254241452843748,851881,0.9416,52725,0.0582850434332737
4090fc62-d545-4ce9-a676-f3df713bc64e,9,3,12,841072.125,0.9461626410484314,47781.89581767423,0.05375674148801029,0.8086626410484314,0,0.007019832303952089,807484,0.9607,33843,0.0402257386248153
40df2e05-5852-4777-acd3-8b39276051a5,9,1,10,3056591.75,0.22557081282138824,10926879.670374546,0.7814139523647605,7.081282138823863e-05,10,0.024772734972184463,2863837,0.2281,13916837,0.8293371887207868
40df2e05-5852-4777-acd3-8b39276051a5,9,2,11,3196367.75,0.2255,10938455.127080087,0.7738657372790304,0.0,11,-0.032453527072334176,3107119,0.2262,13172463,0.8091401241137518
40df2e05-5852-4777-acd3-8b39276051a5,9,3,12,3270358.25,0.22705605626106262,10982616.247530852,0.7705490702613305,0.001556056261062616,12,-0.017249004540642043,3222024,0.2289,12641254,0.796887881558906
4119d3d7-7b06-4965-8885-5bdcb52ec5b9,9,1,10,2537201.0,0.28615882992744446,5934115.2471370995,0.7004950675926598,0.004158829927444485,10,0.02248302786640044,2739038,0.288,6062268,0.6887918679341453
4119d3d7-7b06-4965-8885-5bdcb52ec5b9,9,2,11,2597584.0,0.285138338804245,6098984.696630999,0.70130932203108,0.003138338804245022,11,0.026235203547156694,2835253,0.2828,8897521,0.7583475996384146
4119d3d7-7b06-4965-8885-5bdcb52ec5b9,9,3,12,2628102.5,0.28538668155670166,6236492.7419285,0.7035282008625299,0.0033866815567016872,12,0.005044727179070452,2758786,0.2829,11656307,0.8086182309056209
41499ad2-3a0d-459d-a3cb-ff952a359dfa,9,1,10,2073583.625,0.2500929534435272,6422256.908894796,0.7559295496746576,0.00489295344352722,10,-0.02125538814408079,1997689,0.2521,6348420,0.760644271480279
41499ad2-3a0d-459d-a3cb-ff952a359dfa,9,2,11,2094303.75,0.25154855847358704,6374232.101996947,0.7526958866796145,0.006348558473587035,11,-0.009265073101740295,2061738,0.2505,6303698,0.7535408793994718
41499ad2-3a0d-459d-a3cb-ff952a359dfa,9,3,12,2109566.25,0.2507079243659973,6356842.876428124,0.7508310526342352,0.005507924365997313,12,-0.009950249819399293,2160341,0.263,6237705,0.7427567079294398
41564e66-4035-4e27-ad4e-9032dbf8e844,9,1,10,2559190.75,0.3087368309497833,4672325.699532725,0.6461059353373433,0.029436830949783332,1,0.126685638490597,2624624,0.2798,4915265,0.6519015067728451
41564e66-4035-4e27-ad4e-9032dbf8e844,9,2,11,2597392.5,0.29526835680007935,5123200.452357066,0.6635760341170394,0.015968356800079353,2,0.09791814500276275,2689549,0.2793,5480789,0.6708154546360261
41564e66-4035-4e27-ad4e-9032dbf8e844,9,3,12,2645658.25,0.2917449474334717,5502333.428619835,0.6752993431568968,0.012444947433471687,3,0.06330231751767945,2633277,0.2793,5847807,0.6895117416594388
415c5057-8a1c-473a-bdaa-1cee52c149d4,9,1,10,1201704.625,0.933405339717865,85858.27290496975,0.06668277957113566,0.686705339717865,0,-0.009347360239723032,1193383,0.9166,106871,0.0821924024075296
415c5057-8a1c-473a-bdaa-1cee52c149d4,9,2,11,1205551.25,0.9355115294456482,83281.02499146666,0.06461742664848928,0.6888115294456482,0,0.011425834925908582,1182256,0.9325,86959,0.0685140027497311
415c5057-8a1c-473a-bdaa-1cee52c149d4,9,3,12,1206309.625,0.9353506565093994,83371.18889356521,0.0646448237388803,0.6886506565093994,0,-0.0037093200778885033,1141721,0.9388,925565,0.4477198607256084
42f34c7f-07eb-4361-b94c-3e07beb5ecbe,9,1,10,483287.125,0.8872667551040649,61442.11269132793,0.11279385874665358,0.6535667551040649,0,-8.728601188322249e-05,421012,0.8762,59779,0.1243346901252311
42f34c7f-07eb-4361-b94c-3e07beb5ecbe,9,2,11,486972.875,0.8859728574752808,62534.19396417122,0.1138005268650121,0.6522728574752807,0,0.002287941083507203,462536,0.8747,65433,0.1239334127571884
42f34c7f-07eb-4361-b94c-3e07beb5ecbe,9,3,12,487128.5625,0.8859728574752808,62676.473471870064,0.11399763438157523,0.6522728574752807,0,0.0006928834189391248,426413,0.8718,63047,0.1288093000449475
43776923-388e-422b-8e3f-9df859d9bb3b,9,1,10,2490526.75,0.15613487362861633,10057122.762973644,0.8015144790723617,0.005134873628616338,10,0.02193512700397049,2441911,0.1532,10050799,0.8045331237177522
43776923-388e-422b-8e3f-9df859d9bb3b,9,2,11,2512798.0,0.15607306361198425,10608094.720136456,0.8084887931334396,0.005073063611984258,11,0.019545427489559453,2586716,0.1525,10709853,0.8054598896903404
43776923-388e-422b-8e3f-9df859d9bb3b,9,3,12,2494871.0,0.15607306361198425,11057945.71779195,0.8159149458042351,0.005073063611984258,12,0.022666168232289508,2490292,0.1553,11149560,0.8174252917113763
446bcb79-bde3-410c-b4b7-6f97a91f77a1,9,1,10,1831670.375,0.4134674072265625,2346593.3652591705,0.5616192541052029,0.3096674072265625,0,0.05744588491957625,2008242,0.4535,2283109,0.5320256954045475
446bcb79-bde3-410c-b4b7-6f97a91f77a1,9,2,11,1770370.625,0.3702593743801117,2592619.4788803617,0.5942299700782119,0.2664593743801117,0,0.07534239279157251,2014479,0.3964,2593867,0.5628629013533272
446bcb79-bde3-410c-b4b7-6f97a91f77a1,9,3,12,1733156.0,0.33614271879196167,2871697.548525917,0.6236240780003071,0.23234271879196167,0,0.08354326702220438,1904044,0.3312,4031028,0.6791877166780791
446e7135-7c0d-40f3-9a06-9e0bc7d4eef1,9,1,10,1276232.5,0.8803565502166748,173467.5083590746,0.11965752042412117,0.7410565502166748,0,0.013008695079495577,1384742,0.8803,186464,0.1186757178880427
446e7135-7c0d-40f3-9a06-9e0bc7d4eef1,9,2,11,1275517.75,0.8764300346374512,179051.05818627472,0.1230956261254745,0.7371300346374512,0,-0.005067708357610584,1374168,0.8798,187614,0.1201281612926772
446e7135-7c0d-40f3-9a06-9e0bc7d4eef1,9,3,12,1275032.25,0.8752360939979553,181417.11318169464,0.12456122249617993,0.7359360939979553,0,0.004380298426841928,1305429,0.8852,171465,0.1160983794368451
44a9f166-56db-4800-8090-59f5ccb3b20c,9,1,10,1489168.0,0.21413350105285645,5336547.484541416,0.7818297578660284,0.004933501052856448,10,0.001777321375837082,1537323,0.2105,5398927,0.7783639574698143
44a9f166-56db-4800-8090-59f5ccb3b20c,9,2,11,1551096.25,0.21463847160339355,5409290.410410757,0.7771537235391942,0.005438471603393558,11,0.0031731021627980915,1656278,0.2146,5540837,0.7698691767465158
44a9f166-56db-4800-8090-59f5ccb3b20c,9,3,12,1603087.375,0.21458008885383606,5507661.13714065,0.7745543423082756,0.0053800888538360625,12,-0.01166819655582374,1570970,0.2116,5606718,0.7811314729756992
44bccd62-7567-4b72-b367-4431e3f31bd7,9,1,10,1350888.75,0.3690392076969147,1834212.3298967555,0.575872565386908,0.23843920769691468,0,0.0989661374794581,1422201,0.3958,1799500,0.5585558684682408
44bccd62-7567-4b72-b367-4431e3f31bd7,9,2,11,1392919.25,0.3394205868244171,2131776.6852885904,0.6048115140786031,0.20882058682441712,0,0.10966080859106042,1292065,0.3568,1988620,0.6061599940256379
44bccd62-7567-4b72-b367-4431e3f31bd7,9,3,12,1400589.25,0.3020588159561157,2465383.6633516015,0.6377136411993739,0.17145881595611573,0,0.09982345178472107,1341416,0.3366,2895133,0.6833705924326616
45a64f78-40c2-40c5-a664-db48ef681e01,9,1,10,741654.25,0.9636626839637756,27930.832404837012,0.03629336514366597,0.6927626839637757,0,-0.004926065546485933,721709,0.9739,19512,0.0263241327485324
45a64f78-40c2-40c5-a664-db48ef681e01,9,2,11,746668.125,0.9639600515365601,27916.506504704594,0.036040615020303354,0.6930600515365601,0,-0.004366908534970744,752172,0.9692,23732,0.0305862580937847
45a64f78-40c2-40c5-a664-db48ef681e01,9,3,12,747434.9375,0.9635979533195496,28224.379458413925,0.03638759806185264,0.6926979533195496,0,0.0006220768191200418,729131,0.9793,15587,0.0209300701742135
465f66b7-879e-473f-b5f8-5261cb945aa0,9,1,10,986703.5625,0.8835759162902832,129304.7276994884,0.11586359065162048,0.6436759162902832,0,0.009132258056086376,870193,0.8651,134144,0.1335647297670005
465f66b7-879e-473f-b5f8-5261cb945aa0,9,2,11,1000363.5625,0.8838477730751038,131213.48759311053,0.11595629973435195,0.6439477730751038,0,0.0018661072692519598,945785,0.8592,152035,0.1384880945874551
465f66b7-879e-473f-b5f8-5261cb945aa0,9,3,12,1012884.125,0.882407546043396,134537.24583071598,0.11725182156343576,0.642507546043396,0,0.004787371662077669,899155,0.8559,151475,0.1441753995221914
46794377-1fae-46e5-b077-8803656e4f9d,9,1,10,2481691.25,0.348043292760849,4407451.125076421,0.6397677512111991,0.10804329276084901,0,0.11204303453936615,2353265,0.3223,4494680,0.6563545706047581
46794377-1fae-46e5-b077-8803656e4f9d,9,2,11,2485176.25,0.3144645690917969,4725140.277662691,0.6553304920157785,0.07446456909179688,0,0.10781783551683444,2752234,0.2563,5389746,0.661969938516184
46794377-1fae-46e5-b077-8803656e4f9d,9,3,12,2480583.25,0.2926451563835144,5097003.439053474,0.6726420492709859,0.05264515638351441,0,0.03873527922125741,2341441,0.24,5875702,0.7150541252598379
46eeae7d-db35-4aa8-bc83-4e0e96db4b62,9,1,10,631943.125,0.965288519859314,22731.40720422566,0.03472169159794748,0.796788519859314,0,-0.006357194331485919,629698,0.9792,13601,0.0211425791117349
46eeae7d-db35-4aa8-bc83-4e0e96db4b62,9,2,11,646471.4375,0.9657978415489197,22888.181730487617,0.034194147768878615,0.7972978415489197,0,-0.011921507786456786,595299,0.9898,6193,0.010296063788047
46eeae7d-db35-4aa8-bc83-4e0e96db4b62,9,3,12,658914.6875,0.9661614894866943,23071.193558457773,0.03382942990352051,0.7976614894866944,0,-0.0017558473167172892,561220,0.9911,5061,0.0089372590639629
477eb317-b202-415b-b445-2da6c3df014f,9,1,10,1258763.0,0.38584238290786743,1601441.1670300364,0.5599044940532802,0.24974238290786743,0,0.12072801661966054,1266857,0.3957,1580517,0.5550788199934396
477eb317-b202-415b-b445-2da6c3df014f,9,2,11,1287338.75,0.34944450855255127,1879311.6386069956,0.593469883940583,0.21334450855255127,0,0.12278391164982516,1239776,0.3238,1907068,0.6060255926255004
477eb317-b202-415b-b445-2da6c3df014f,9,3,12,1295032.0,0.30436185002326965,2208194.536150973,0.6303316423770688,0.16826185002326965,0,0.10828276839230944,1169930,0.3202,2091864,0.6413231491627001
47a8d6e0-e548-4da0-96f3-34f76e165b8a,9,1,10,859821.25,0.8888002038002014,107541.12830518186,0.11116943424406667,0.7326002038002014,0,0.045341180251319266,867057,0.8894,107742,0.1105274010334438
47a8d6e0-e548-4da0-96f3-34f76e165b8a,9,2,11,861957.125,0.8856342434883118,110877.40117600746,0.11397354657203775,0.7294342434883118,0,0.03180453351682584,931069,0.8858,118616,0.1130015195034701
47a8d6e0-e548-4da0-96f3-34f76e165b8a,9,3,12,860340.5625,0.8850149512290955,111675.54492046428,0.11489063202545971,0.7288149512290955,0,0.004320864343903011,933930,0.9007,104522,0.1006517393196796
47be841f-1ef3-48e9-ab4b-a4343a239989,9,1,10,1179355.0,0.9922416806221008,9149.812749922276,0.007698591248235459,0.8916416806221008,0,0.006477436094787759,1192271,1.0,0,0.0
47be841f-1ef3-48e9-ab4b-a4343a239989,9,2,11,1179373.125,0.9878470301628113,14444.08341328171,0.012099074558055277,0.8872470301628113,0,0.011964723580245477,1222113,1.0,0,0.0
47be841f-1ef3-48e9-ab4b-a4343a239989,9,3,12,1175968.375,0.9876217842102051,14735.182289099786,0.012375189608610636,0.887021784210205,0,0.012375189608610636,1177369,0.9897,1177369,0.5
4833f3b2-7c10-42be-ab3e-f53d68846e03,9,1,10,1856615.25,0.21200621128082275,5861441.562783569,0.7594452470309817,0.003606211280822752,10,0.01902406803028589,1860613,0.2102,5891431,0.7599842054560062
4833f3b2-7c10-42be-ab3e-f53d68846e03,9,2,11,1881829.0,0.21192143857479095,6102305.525844644,0.7643039462939258,0.0035214385747909527,11,0.01433964024958223,2104002,0.2092,6322746,0.7503186282537463
4833f3b2-7c10-42be-ab3e-f53d68846e03,9,3,12,1911460.875,0.21208330988883972,6314180.297877537,0.7676216558895527,0.0036833098888397198,12,0.016654192578086202,1938396,0.2117,6512422,0.7706262281355485
4901472a-be8d-4d4e-981d-4f3a847f8b35,9,1,10,1614906.5,0.31291094422340393,2813474.0577340275,0.6353279762328429,0.08831094422340394,0,0.09972006953454104,1641074,0.2721,2999794,0.6463864087493978
4901472a-be8d-4d4e-981d-4f3a847f8b35,9,2,11,1627675.125,0.289217472076416,3156691.242989451,0.6597929590237458,0.06461747207641602,0,0.08520726015267233,1693075,0.2259,3632517,0.682086986761284
4901472a-be8d-4d4e-981d-4f3a847f8b35,9,3,12,1631484.625,0.2810080647468567,3442659.8336581346,0.678470993821203,0.056408064746856695,0,0.0710268565716371,1635369,0.2246,4084719,0.7141007271216806
49f342f7-0947-4dbe-8aa0-95b17c98fcab,9,1,10,949653.75,0.24228531122207642,2688689.0088099986,0.7389872771880884,0.01888531122207643,3,0.1267715586233561,881992,0.2468,2621643,0.7482637318099631
49f342f7-0947-4dbe-8aa0-95b17c98fcab,9,2,11,988946.9375,0.23456189036369324,2815002.7066740557,0.7400210228821974,0.01116189036369325,4,0.09574438890993264,960616,0.2234,2781982,0.7433290991979369
49f342f7-0947-4dbe-8aa0-95b17c98fcab,9,3,12,1038958.3125,0.23383626341819763,2952765.175091006,0.7397218730882062,0.010436263418197644,5,-0.000589820906095162,957309,0.2234,2903933,0.7520722606871053
4a4d9184-4d2c-4a47-9230-17a498510c9b,9,1,10,3489904.25,0.14202052354812622,16833183.4634289,0.8282788373887707,0.006820523548126234,10,0.03378807716758225,3292893,0.1361,16780110,0.8359541419886203
4a4d9184-4d2c-4a47-9230-17a498510c9b,9,2,11,3623824.0,0.14105644822120667,17571414.6494029,0.8290265063799087,0.005856448221206678,11,0.009416228145049388,3501061,0.1472,17295500,0.8316519255274947
4a4d9184-4d2c-4a47-9230-17a498510c9b,9,3,12,3700009.25,0.14132989943027496,18265135.69896154,0.8315508839756176,0.0061298994302749765,12,0.004149947192330972,3555901,0.1386,20851401,0.8543099519971523
4a6227f3-6324-4121-9c3e-1be48b0a8ef2,9,1,10,2129347.25,0.26721686124801636,5183595.258123949,0.7088248338292681,0.00491686124801638,10,0.007527569572605031,2194903,0.2659,5266737,0.7058417452463533
4a6227f3-6324-4121-9c3e-1be48b0a8ef2,9,2,11,2242652.0,0.26743122935295105,5440236.8244048795,0.7080978195498336,0.005131229352951072,11,0.0003813700302270906,2168232,0.2669,5450511,0.7154081716629633
4a6227f3-6324-4121-9c3e-1be48b0a8ef2,9,3,12,2308732.75,0.2673693001270294,5677133.002590602,0.7108976256893561,0.005069300127029441,12,0.004312095740812705,2205875,0.2625,5646405,0.7190784078000275
4abf4b51-4062-4fb3-8e46-5a3550fd9044,9,1,10,1571177.0,0.9301697611808777,118141.66107398272,0.06993450306105911,0.7900697611808777,0,0.004072680404191509,1638718,0.9301,123060,0.0698498902812953
4abf4b51-4062-4fb3-8e46-5a3550fd9044,9,2,11,1568288.125,0.9305958151817322,117045.28455571062,0.06944933500521194,0.7904958151817322,0,-1.1707040998565343e-06,1457708,0.9341,104119,0.0666648738944838
4abf4b51-4062-4fb3-8e46-5a3550fd9044,9,3,12,1571757.125,0.9296267628669739,118846.49243849004,0.0702982598715598,0.7895267628669739,0,-0.0014179326752196963,1471501,0.9414,92264,0.0590011926344431
4b5875d5-53ab-4386-9f1f-1049448e0874,9,1,10,858271.875,0.9934364557266235,5633.305450156331,0.006520745074385335,0.8930364557266235,0,0.0013862011293951353,705566,1.0,0,0.0
4b5875d5-53ab-4386-9f1f-1049448e0874,9,2,11,870583.1875,0.9910168051719666,7871.223467707401,0.00896030957262363,0.8906168051719665,0,-0.4658980966731131,749544,0.9819,13551,0.0177579462583295
4b5875d5-53ab-4386-9f1f-1049448e0874,9,3,12,868845.0625,0.9967643022537231,2836.7889106299262,0.003254385652333122,0.8963643022537231,0,0.003254385652333122,774595,0.9884,9111,0.0116255330442793
4b5aed64-cbc5-4c5d-8b6c-0ca763124797,9,1,10,1237507.5,0.1737915575504303,5077486.703805998,0.8040366372380573,0.004191557550430297,10,0.02026645677214045,1208176,0.1697,5078109,0.8078076320115934
4b5aed64-cbc5-4c5d-8b6c-0ca763124797,9,2,11,1261958.5,0.17418739199638367,5235193.777051048,0.8057674429984605,0.004587391996383666,11,0.002284872781855518,1156182,0.1737,6234291,0.8435577804018769
