customer_id,age_group,gender,employment_type,join_date,mydata_consent
554df25b-e5d0-44cb-bf90-8e244d9d7788,30대,F,프리랜서,2025-12-04,False
ae936fba-3cd9-4468-840e-46d67ff050ae,30대,F,정규직,2025-04-24,False
03369cb3-4db7-4942-b8fc-2a1dac505686,50대 이상,M,자영업,2026-03-30,True
5eacb5be-ef50-4153-9b3a-0946423141c7,30대,F,정규직,2024-12-19,True
6e56bade-21d8-47e7-ba19-54812210b954,30대,M,정규직,2024-09-11,True
3ce373de-c47f-4ecd-80c2-ed7487034470,40대,M,정규직,2024-03-28,True
94c35131-6034-4fdc-92e3-110bed76c27c,20대,미상,프리랜서,2025-09-22,True
54b39626-d6eb-4ed1-bd07-b027e9359a9f,20대,M,프리랜서,2025-10-27,False
ba878e18-7096-4529-a8b6-0e7fe3e33923,30대,M,정규직,2025-03-12,True
5d2dd047-3e8c-4575-ac1b-74c92686bddb,30대,M,정규직,2024-11-07,True
43831ac1-506b-41d8-a05e-da051a58d27b,20대,F,프리랜서,2024-02-20,False
4ce9e90c-5b4b-46c0-bc3f-dec2c254fbaf,30대,F,비정규직,2026-06-11,True
baa2128e-59bc-43d1-88b3-b3e09bed4a66,30대,미상,정규직,2025-12-07,True
502df318-ea1c-4ec6-855b-d3f9c19970bc,30대,M,정규직,2025-11-16,True
68907dc9-bceb-4785-a969-f11a55bdd71e,30대,M,자영업,2025-11-22,True
35c38bf2-b2a2-4ee3-8297-4dedae549fb4,40대,F,자영업,2025-05-25,True
772fe6bf-5f26-4f7e-a2a7-bc9c7fb7bfc4,20대,M,비정규직,2024-06-03,True
6a71aeae-e5bd-4bd0-92f6-3f1ccd32fb9a,50대 이상,F,무직,2026-06-06,True
8f16a34a-204d-4719-ab59-9e9fa130e188,50대 이상,F,비정규직,2024-07-23,True
fcce4821-851b-4779-8993-4c5025e0979b,30대,M,정규직,2025-01-11,True
1f7c1049-4bae-41a2-8fc7-f3b1a8f6dddd,30대,F,비정규직,2025-01-13,True
56ddf389-f0d7-4ff7-b385-e43fca0d1b99,30대,M,정규직,2024-11-19,True
c19f5ab7-b1b3-45f3-89a1-4e1fb5441d6b,50대 이상,M,정규직,2026-03-24,True
58d1a49c-d2c0-43cf-803d-70250192767c,40대,F,정규직,2024-09-21,True
7aab29b5-4d49-4e5b-b627-83f0f9f5d24c,40대,F,정규직,2025-11-29,True
e611c5fc-7570-4be4-9d46-3dde83ca27b7,30대,F,자영업,2025-04-09,True
1133af03-16cb-47c2-b909-57c52e90366f,40대,F,정규직,2024-11-21,True
1b966a70-84bd-4680-9abf-743416bf4acf,20대,미상,정규직,2025-01-23,False
3277ece7-979c-4756-8585-1e6cf3f5d274,40대,미상,자영업,2025-09-24,True
26170075-3dca-4123-8789-fc64dbb510f2,20대,F,자영업,2025-07-23,False
4201412c-54e0-46cb-8d99-c009d6c611aa,40대,M,자영업,2025-05-14,True
f2ef0da7-9ef7-4fdb-af03-57740be0f2b7,50대 이상,F,프리랜서,2026-05-28,True
a5ee951b-4734-4e34-9913-a5438e3cfe2f,20대,미상,자영업,2024-10-09,False
408ac1d3-dad9-4b4e-87da-fdbf73b57ff6,30대,M,정규직,2026-04-07,False
0c349585-3967-4b2a-9e8d-597cf6c740f0,20대,M,비정규직,2025-05-30,False
e71ad69a-c7d1-4627-9b4c-b36c2986b588,40대,M,자영업,2024-12-10,True
70adeb30-db26-4647-b853-0c94a2f05176,20대,M,정규직,2026-04-24,False
311eae17-6b1e-4c25-a3ff-60756f5bcb24,50대 이상,F,정규직,2024-02-17,True
a779136d-33d7-4763-90b2-58477016e76f,20대,M,정규직,2025-08-08,True
474f2379-17dd-44d3-979b-b2e12a496853,50대 이상,F,비정규직,2026-06-19,True
b2fdfe27-db79-4c56-9a27-0a3121d49f0d,40대,F,정규직,2024-12-06,False
76f0a8ed-c1ab-40f4-b86f-1afbdf76bb98,30대,F,정규직,2025-03-04,True
18d51650-ed0c-4776-9a9b-5024a0dc3236,40대,M,프리랜서,2024-12-22,False
c67b2ca4-4f59-4d9e-8388-a879037a0da9,40대,M,무직,2024-09-17,True
45722207-5bd0-416b-a4b7-a0387d7b76bc,50대 이상,F,정규직,2025-05-15,False
c99b8de9-a3f2-41cb-b17f-66e163aada77,20대,F,무직,2024-07-13,False
19ef33ea-9785-432f-8873-6553ac5acb1c,30대,F,정규직,2025-08-14,False
ba96534a-bd33-4bc0-9c1c-ae0a31157464,20대,F,무직,2025-03-15,True
09041ada-d207-4de6-88ce-0bc84af882b8,30대,M,무직,2026-02-15,True
5201706a-e9fd-4bc3-aa46-800b150c7fe2,20대,F,정규직,2025-01-09,True
b2e6f9ef-dcd0-4495-83ff-74056c02256a,30대,M,자영업,2025-11-17,True
2d6be2ab-d2f2-4dd7-92d9-38cc5bd86dbf,30대,M,무직,2024-11-03,True
7887967d-3d74-4acd-ad05-87d6f7735c3b,30대,F,프리랜서,2024-08-05,True
1a67ac71-f464-46bb-a210-14e9490ca4fa,30대,M,무직,2024-06-15,True
27c8abe9-b8a6-4c5e-9cb3-4e8124a595b1,40대,M,비정규직,2024-04-15,True
57f482ea-0566-4b0b-bc88-3aa3462b9965,40대,M,정규직,2026-03-18,True
6f3b33da-6a0c-4a25-823a-08dc958df9cf,30대,M,프리랜서,2026-03-04,False
fce19ecd-ef47-42e7-a7a0-ea5926ca30c7,30대,F,자영업,2024-04-18,True
48cd153b-7368-467c-8c87-80698d00b98f,50대 이상,M,자영업,2025-08-05,False
94ef5c09-6893-4ad1-95dc-aa23e5761c55,20대,F,정규직,2026-06-10,False
b6b717fe-480b-4a74-a676-b1d7c89d0625,20대,F,비정규직,2025-10-26,True
d7adf18a-882d-4258-9406-2b44390bfac5,20대,M,정규직,2024-07-05,False
72f38ba6-45fd-4596-bdb5-a519d8ae874e,40대,M,자영업,2025-08-28,True
3db04bce-4a9e-49bd-8426-a319c5f7e651,30대,F,정규직,2026-04-27,True
16486ddb-7666-4f27-b08e-96ebe60a3499,40대,F,자영업,2024-10-12,True
55049fc1-a17f-4758-a192-8321cea2e20b,40대,F,프리랜서,2026-01-14,True
6a3f1f3f-1b25-4b47-bef9-c56cfb46a026,30대,F,비정규직,2025-08-30,True
3cd6d263-ff03-4642-9331-aa17d3ba44c6,50대 이상,M,비정규직,2026-06-29,True
5d5e27c3-8790-412c-952f-23e3ea307e56,40대,M,정규직,2025-01-25,False
c9b0acb8-d187-457a-9195-4148a4aba925,20대,F,무직,2025-06-10,True
4d8f23e8-5edd-4d39-b9bf-e15def9c9fae,30대,M,자영업,2024-06-08,False
8250e2e9-f487-481e-af04-b51d8686e786,20대,F,정규직,2025-09-15,False
259697b1-19fa-4f9f-9dc3-fad2c105a68f,20대,F,정규직,2026-01-05,True
aa84f201-08bf-436e-b303-079dab2c1384,20대,F,정규직,2026-02-08,True
95b3607d-5d52-46d3-9a71-9aa1f0b117f6,50대 이상,M,비정규직,2026-01-09,False
9f1420c8-a49c-404b-bc66-e1461b6b391f,30대,M,무직,2025-06-05,True
85815e14-d626-4856-b0f2-30c5ba39b2ae,30대,M,자영업,2026-04-18,True
d565103d-1c2b-4a13-9b04-230dc93cb880,40대,M,정규직,2025-07-17,True
771b6462-cde0-4f59-9ab3-e30d66f54fe8,30대,F,프리랜서,2024-06-19,False
b26ac690-1f3a-474c-9421-9cb8fded8d89,50대 이상,M,정규직,2024-09-03,True
daba1c74-0b93-4fc5-9314-65f95cf48856,40대,M,프리랜서,2024-12-25,True
c932ddaf-3c93-46aa-85e9-ff4a2314bf72,30대,M,정규직,2024-05-16,True
3d1a3857-013b-4e77-9d15-6494bcab9126,30대,M,자영업,2024-08-23,True
bdbb8fbe-e5d8-472d-8fd0-c88e82554cae,50대 이상,F,무직,2024-12-12,True
9129082e-d35d-49c6-80ec-81b3bbb3d98c,40대,M,정규직,2024-06-12,False
346befa8-76e6-4973-9c1b-6bf853b2f8fb,50대 이상,미상,자영업,2026-03-16,False
f459ec22-46a6-4630-9f10-4ba52837bb51,20대,M,무직,2024-07-21,True
52ee8d1e-cbb3-434e-9a0b-6cda973dcccc,50대 이상,F,정규직,2025-10-19,True
2a992340-a4e2-4e58-86e2-1cf7a53b9228,40대,M,정규직,2024-10-03,True
70f322a2-7503-40e9-86e0-65beb2284b96,20대,M,자영업,2024-04-29,True
744d2443-e4c4-4cca-b6d6-a107c121e1b0,30대,F,정규직,2025-04-27,True
ad22c02a-0147-4b2b-88f8-667f2ba288ed,40대,미상,정규직,2026-04-16,True
ca1f6f4a-6ae8-44f3-bafe-311747afa3e8,20대,F,비정규직,2025-08-14,True
02031952-3ecf-49d9-8eef-dfa8e5ab080a,30대,M,자영업,2025-07-14,True
75f8f223-891e-4667-b858-0f8bff23079d,40대,M,정규직,2024-04-09,True
cfd4549d-a865-4514-bac2-93eb8f463dd9,20대,F,정규직,2024-04-04,True
024f3d18-45a8-4228-b602-e2f9ba5aa43b,30대,M,프리랜서,2025-02-23,True
97dcbef1-ceec-4818-9aea-550061feb2c7,30대,F,비정규직,2024-03-27,False
4ea7c82b-9e28-43a2-9420-31dcaf26b254,20대,F,프리랜서,2025-06-18,False
e7da3497-aeb3-46f1-a94e-77542d3087ec,50대 이상,F,정규직,2025-07-10,False
2fc363f0-9a5c-4d67-a61f-f92fd096aae6,40대,F,무직,2024-07-05,False
f7c791c8-28f9-4188-8607-698ca5ab9830,20대,F,자영업,2024-11-29,True
c82d311e-0ee5-411f-b7c3-c35b781c4aea,50대 이상,M,정규직,2025-04-04,False
b0c53d92-e418-42ff-94ee-906655c003f1,50대 이상,M,프리랜서,2025-05-31,True
fafcf0b0-eb70-4bee-acaa-3001ff90eb37,20대,F,비정규직,2024-10-27,True
c737a64f-5b28-432b-ba5e-545d723d3543,40대,F,정규직,2024-09-15,True
896c7d24-82c5-4c20-a417-4c0567067858,20대,M,정규직,2025-05-02,True
129c69d6-ddd5-4c06-af97-55368ee64037,50대 이상,M,자영업,2026-06-05,True
cda0d0e8-79d0-4dfe-997e-92db1cf14179,40대,F,정규직,2026-04-05,True
144da2e8-a67b-4b48-93d5-baec375ebbcc,40대,F,정규직,2026-02-27,False
0ef1ba57-863a-4e83-8083-2868e2d81c94,20대,F,정규직,2025-05-26,False
5eec2c24-4fb9-4e8d-9438-7e60649896d1,50대 이상,M,정규직,2025-01-14,True
37ad71bb-9ce0-43bc-9009-2b7de1076103,20대,M,정규직,2024-08-02,True
77b0c560-43b8-4412-bc6e-d2556568ec31,20대,F,비정규직,2025-12-12,False
f7321508-263f-40b9-9858-65f8a18904c5,20대,M,정규직,2024-08-17,True
67dd107d-f7a7-4df6-9811-b11a194c126c,40대,F,정규직,2024-11-30,True
4f993998-fe7d-43ff-bd98-ec7c04f5032f,20대,F,자영업,2026-05-19,True
8edfa04c-c262-430c-a508-036d9c931a45,50대 이상,M,정규직,2025-08-31,True
3ea8013a-77cd-4443-8b4b-8dd88ae22055,40대,M,자영업,2025-10-12,True
538e8098-3cc9-4ea7-899c-ad823c08cf51,20대,M,정규직,2024-05-22,False
8e75353a-f469-469d-9ff9-bb0d47cd43e5,20대,F,정규직,2024-04-22,False
89c2f2b9-73cc-418e-96e8-ee5c31f81a66,20대,F,정규직,2024-07-20,True
6886409e-7280-42e8-859e-1d5b6f1f78fb,30대,M,비정규직,2025-03-30,True
3ff0a1ee-a330-4e0e-8748-48f6c523eeaa,40대,F,정규직,2025-04-30,False
11112650-cf6a-4cb5-ab36-a68662b8190f,20대,M,프리랜서,2025-10-05,True
e12b40f3-3801-4f82-af65-e557cd82d8d9,50대 이상,F,정규직,2024-08-29,True
d70fb34b-f4b5-4035-abdd-08270c2c0160,20대,F,비정규직,2026-04-18,True
b1af16eb-2033-4f98-842b-cbb91559d91f,40대,M,비정규직,2025-11-09,True
a3b24276-da00-4665-b4d7-be8a6fa5fb29,50대 이상,M,정규직,2026-03-07,True
3b092a69-e31c-43b7-8012-843540ec0a83,40대,F,비정규직,2025-04-28,True
1318ab86-dbe8-4975-ac15-e5ae70bd88df,40대,M,정규직,2025-10-15,True
127db551-d338-46aa-9b8b-ce788191fbbf,40대,F,정규직,2026-01-12,True
f8a1bcd1-ac83-42a6-99dd-81bdc03f4c1a,20대,M,정규직,2025-08-09,True
466f3fa1-558a-4f0e-89f7-b95bbf74af27,20대,M,자영업,2024-06-14,True
13b86524-6ca2-429d-a993-31bce8047a1a,20대,M,무직,2025-03-04,False
c7d505e9-18cb-41ca-9bb5-e3eb99f2d0b1,30대,M,정규직,2024-07-16,True
1375200e-182c-4422-be03-2c6c0eb9998d,40대,M,자영업,2024-04-28,True
bb362ec7-c8c3-43d5-b53a-5438f4a0631c,40대,M,자영업,2024-05-09,True
8fafc4e9-df97-454b-901d-b842a9caa2d0,50대 이상,F,정규직,2025-08-31,False
d7c45a62-95f2-4d81-afc2-a35cacfdfb0d,20대,M,자영업,2024-05-30,True
5188a41e-ac2c-44d1-8c6e-7e887f3cfc0c,40대,M,자영업,2024-05-02,False
ed0bdf0a-1142-40bf-bb47-0af27166cdd1,20대,M,무직,2024-03-20,True
1b968ab7-dc48-45c9-b8f5-aa913747b605,20대,M,무직,2025-08-31,True
ee0223db-a811-400e-a8df-ce1dc4db94b3,40대,M,정규직,2025-12-16,True
c75fabdd-908d-4b1e-866c-d4129a02b870,50대 이상,F,정규직,2025-02-09,True
fe077c28-76e3-4b5a-9ec8-6773553ae243,30대,M,비정규직,2024-04-13,False
3f7dbe87-b5c0-41b9-aa7a-486d0c1b00bf,20대,F,정규직,2024-05-10,False
10fda59a-c65b-4a15-aaca-ebc9eee7ac7f,30대,F,정규직,2025-02-21,True
daaa163c-5d84-4aaf-a823-fbd65fd2cd45,20대,M,무직,2026-02-23,False
9e2b1510-c41e-447e-99e2-9298b17e79a8,50대 이상,M,정규직,2025-06-30,True
e9ce678b-6ed2-4390-8916-b8ccd631699a,40대,M,비정규직,2024-10-19,True
17e61a82-be3a-4eb9-add5-743968f7dd3b,20대,F,프리랜서,2025-03-02,True
650056ed-fb1e-44ec-88e7-924766592d64,20대,M,정규직,2025-09-05,True
d0d78129-6ba3-4ea9-9eec-72b6fcab1541,20대,F,비정규직,2025-09-07,False
f35d0efb-5b91-4ffa-9f91-b97c664c1dcb,50대 이상,F,무직,2026-05-12,True
b13473ca-c6dc-4bcd-9457-da53f06af5a2,30대,F,비정규직,2025-10-24,True
401e9495-98d8-411f-8a38-671cf40898c1,40대,F,정규직,2024-11-27,True
9532d026-3d9f-4d76-8656-68a34c49368e,40대,미상,정규직,2025-12-05,True
f561f8f4-d22c-4082-a2ab-1d7068a7bf52,30대,M,무직,2024-02-19,True
2f958ca5-ee7d-42f6-b77a-b76857ad3db9,20대,M,정규직,2026-04-22,True
a617a348-6593-4d42-82d4-d63a731a8a01,50대 이상,M,비정규직,2025-02-05,True
06aacbc2-52bb-4c73-aca9-ac58af821d3a,20대,미상,정규직,2025-04-26,True
d21a22e4-f697-41fd-93a2-75b5877c8c58,30대,F,정규직,2024-07-08,True
afb0fc77-e698-4dd1-a460-dd7cda514eb0,40대,F,무직,2024-05-21,True
d24442a4-134e-4cfc-856f-03afdca2d4d3,40대,M,비정규직,2025-03-17,True
e51f3f63-7f24-4af9-9bf4-4734e34e69f7,50대 이상,미상,무직,2024-12-31,False
4b116c58-667a-48a8-a05e-2bb640e2cabc,20대,F,정규직,2024-11-01,False
67adb7a4-d864-4190-a950-a75ceeb4c587,30대,F,비정규직,2025-04-05,True
2b0c14ac-44f1-4caf-844e-75769235b836,30대,미상,프리랜서,2026-01-23,False
eb284307-2433-45e1-bcd0-4aca10e56ad8,30대,M,정규직,2025-06-25,True
4b93c90a-f9cc-4623-9148-4d1b55c27b9f,20대,M,정규직,2025-12-04,True
fd4194d3-92d6-43b2-b545-43cf15710a15,20대,F,프리랜서,2025-05-24,False
c8a0794b-b78e-4c63-8b71-6f9225b011d3,20대,M,정규직,2025-01-13,False
6e2bd952-a8db-4406-b8d6-3964ae9b3a1a,20대,M,비정규직,2026-01-01,False
13dfa1b7-35de-4384-9fd9-3d66b0995171,30대,M,무직,2025-11-28,True
1dd8c876-403e-47ce-8633-c8b70ee5fd19,30대,M,정규직,2024-07-17,True
abce8199-82c9-4d67-9191-5fcbccc1ec02,40대,F,정규직,2025-08-08,True
24b63399-c6e1-4408-84dc-dd152eb9e7b4,30대,F,정규직,2026-01-11,True
0da382f5-ea20-4425-b307-23d80872c9fb,30대,M,정규직,2024-10-20,True
d8f9f771-c6d6-495b-860f-272c98a55130,20대,M,정규직,2024-10-17,True
156ce5e1-f1c9-416b-86d6-cbbb2f3045d8,30대,M,자영업,2024-07-14,True
44bc21b7-5848-4e3d-8d5f-e04717ca5ae6,20대,F,정규직,2024-09-09,True
9c8ed18a-c419-4ffb-bdd7-a92370cd50a7,20대,F,자영업,2024-02-20,True
dd5034f1-cef9-4063-a361-947eb9c423e5,30대,F,정규직,2025-02-17,True
e783c447-210c-4ea6-a02a-9692fc80974a,30대,M,정규직,2025-10-26,True
3cef8e47-92a4-4c6d-8d93-62a2a0dac89e,20대,M,정규직,2024-06-12,True
07c87a75-578e-465a-b2be-1f5d88ed7ead,30대,M,자영업,2025-11-14,True
d522cfcd-6fa1-40ad-81c9-e534545b92e5,30대,F,비정규직,2025-10-22,True
d01e6405-4fb1-420d-9185-979f517a99a1,40대,M,정규직,2024-07-12,True
498ad866-091a-4ff1-b1f6-40ff56bf5fb5,40대,F,프리랜서,2024-05-26,False
ebc50f6d-7e69-4f3b-adfa-6d12d98bd3e1,40대,F,비정규직,2025-09-10,True
90e87801-3a90-454a-8bc1-1c4470f1efdd,20대,M,정규직,2024-10-06,True
e2000a75-c917-40ce-8b26-7ee469536b2a,40대,M,프리랜서,2024-04-21,True
d52f0c3e-c381-4d5f-9dd2-6b4d74cf5359,30대,M,정규직,2024-08-07,False
36f4ee5b-be6f-4645-8125-66ffa7841210,30대,M,정규직,2026-06-28,False
beb17938-d64a-470c-8d85-2e3716f14762,40대,M,비정규직,2024-12-01,True
dc1aa4c6-28ab-42f1-be08-da61e7c5ec37,30대,F,정규직,2026-02-05,True
9ffdc1f0-5079-49ca-9725-ea9cd662d661,30대,M,정규직,2024-06-26,True
fbde2cd7-69a2-4b60-ae34-07df6678f991,40대,M,자영업,2026-05-05,False
2e427bc2-6ccb-4406-a5e9-24c82d050aab,50대 이상,F,정규직,2024-02-20,True
2426c56e-e6f7-4e7c-be36-fabe4d5db241,50대 이상,F,프리랜서,2026-01-29,True
9c53ee8e-40f7-488f-8457-96309892ff61,30대,M,무직,2025-07-02,False
d87e9826-9fe9-4819-8e23-a91fc2dafa54,30대,F,자영업,2025-12-11,False
b89840ce-7628-4ee5-9085-9f2db8601c3e,40대,F,자영업,2024-07-24,True
53eec9b7-387c-4f83-aa03-fcc00f102c04,20대,F,자영업,2025-07-25,True
ea0c1144-49e1-4f86-bc6e-a39904d150f6,40대,F,무직,2024-09-23,True
d2ee42f7-d6ec-4250-b1b6-75116331a398,30대,M,정규직,2026-05-05,True
6e1b5fca-c2ef-4dd9-bda5-35990a1398a4,20대,미상,정규직,2025-06-04,True
9ef4eb4f-1747-4703-96e9-64917d062091,20대,M,비정규직,2024-05-01,False
21585571-300a-4c16-afcd-649082c9ba47,50대 이상,F,비정규직,2024-04-17,False
85c66a4b-db6d-4f9d-a316-d8bab976df32,20대,F,정규직,2026-01-02,True
f44510d8-2273-483f-a571-7056a91af69b,20대,M,자영업,2025-07-24,True
e1c4f0c4-5900-486b-a85d-de2eaf740f6b,30대,M,정규직,2025-07-12,True
190b6fda-b4b9-407e-8c14-167032463643,20대,F,무직,2025-02-26,True
62df2854-f0ff-492b-ba46-45f3536f05d7,20대,F,정규직,2025-03-22,False
2d7d5d7a-46d7-4c93-991d-1895741ec544,40대,M,정규직,2026-04-01,True
b9caff48-80bb-49e2-86eb-db664544a6ae,20대,F,정규직,2024-09-07,True
4efc40af-eb0a-460d-9fa8-4958f4d329a1,40대,F,정규직,2025-12-18,True
4c829756-fd29-422c-a249-ce21221adf57,50대 이상,F,정규직,2025-10-02,True
2fbc41cf-a730-428a-9cac-376f668ee4ab,30대,M,정규직,2024-07-01,True
c5700a30-ce85-4741-b934-d230d7ade447,20대,M,정규직,2024-11-10,False
0e64ebd7-65ce-4cb2-ad5f-f52f3cae63dc,30대,F,정규직,2025-07-22,False
f7878743-7936-40cc-a1a4-b35f5a6b49e0,20대,M,정규직,2024-04-30,True
838e9f07-35f7-451d-888c-d7acdbb11e3a,30대,F,정규직,2025-07-25,False
44c4a5a5-1738-4766-bfb1-818187cc0531,50대 이상,M,정규직,2025-02-26,True
59136714-e237-45d5-8815-e830175f3916,50대 이상,F,정규직,2025-11-30,False
4ad8f50e-b799-4150-be5e-59b86fabe137,40대,M,정규직,2026-01-24,True
92bf917b-ee11-451c-8f71-fbb92ea59f1c,20대,M,정규직,2025-05-01,True
c799a3a3-80c9-418b-aa8a-81d9356491f0,40대,F,정규직,2025-02-28,False
9c38d273-7f0a-4eae-931a-12fadd2b075e,40대,F,자영업,2024-07-31,True
86361a16-847f-4a74-858d-5a0b71cb56d5,30대,F,무직,2025-07-27,True
427d1ae3-d401-445b-9615-21532851cc48,40대,미상,무직,2024-05-15,True
7b6092c6-6b9d-4026-9fa7-2b5de57d9fcb,20대,미상,비정규직,2025-01-20,True
a68538c4-2059-4ea0-90e9-27427e356c15,20대,F,비정규직,2026-05-03,True
05f75222-ee61-4c5d-a5a3-9e78f18fc340,30대,M,정규직,2024-09-27,True
47241a79-e1e3-409f-b560-e6c78ce9ce5f,20대,F,자영업,2025-02-17,False
d1bc231e-1d47-4ac7-8ead-bad7251e55bd,20대,F,자영업,2025-07-29,True
6d3e8245-6cb1-4090-8000-cf082910f858,40대,M,프리랜서,2025-05-22,True
abcfe451-f869-4dda-af11-3bc0b0950531,50대 이상,M,프리랜서,2025-10-13,True
24f5b64d-801f-44ff-b61b-99e6a2e8ff02,30대,F,정규직,2025-01-14,False
28f6dc36-eaea-443e-870a-b3cde32e3107,40대,F,자영업,2025-02-24,True
e4a4c7c2-e9df-4ff6-8468-78e267689c05,50대 이상,F,프리랜서,2025-06-08,True
477d5128-1660-4a01-a3ca-1017227055d6,20대,미상,정규직,2025-10-27,True
c3179ebb-5e1a-45cc-a630-3695de5dd9fd,30대,F,무직,2025-07-21,True
327ac337-08c3-4bde-8708-8473dc95920c,30대,M,정규직,2025-04-25,False
d47ac17b-f675-4545-825b-4e889438cacc,20대,M,무직,2025-05-18,True
0bb1242e-12db-4e84-a05f-7e1fe7792a83,40대,M,자영업,2025-10-06,False
85f3fa73-17f9-4954-99a2-287dfdba4be9,30대,M,정규직,2025-02-11,True
115964d2-9a0b-41f0-b8a3-9c0d333d938c,30대,F,자영업,2025-12-17,True
31310906-b8d6-4cd7-942a-669a55cdfe4b,20대,F,정규직,2025-04-23,True
d3ab15fc-4fe7-41bd-94bf-dee7c2bf2d84,20대,M,자영업,2026-03-19,True
c274b367-b304-4957-91ce-1d01cc8ab8f1,50대 이상,M,자영업,2025-05-18,True
b3efe66f-c2d4-405a-9dd7-06d82dd9e7b5,20대,F,자영업,2024-08-19,True
d8ff5ecf-92b6-4322-9be7-501fd5c1a328,20대,M,프리랜서,2024-07-21,True
fce160b4-0415-4a35-b43d-771ea661b9b1,20대,F,정규직,2024-11-05,True
a47217cf-fa08-47aa-82aa-0e6c013bfff2,30대,M,정규직,2024-09-22,True
f8f03fe5-c23e-4e08-a4ce-7c89aff4164a,30대,F,정규직,2026-05-06,True
25387c52-ec3e-4420-9420-19c032221737,30대,M,정규직,2025-09-09,True
596b3f10-6ee1-4e7c-bb63-1292ecce3ee5,20대,F,정규직,2024-12-10,True
b6d121c7-e050-435a-a7b0-69f68d0b460e,20대,M,정규직,2024-08-05,True
6c381474-613d-4a1a-acc0-fc3a694b1625,50대 이상,F,정규직,2025-02-10,True
b0f1f1a4-5aaa-49e3-a7a6-e4bedcc560d4,40대,M,정규직,2024-06-20,True
4ae00dd9-3ac4-4114-b7b8-41ed28551fdb,40대,M,프리랜서,2025-11-07,True
5f47984e-5280-4e99-9a08-4b6a23f03c90,40대,F,정규직,2026-02-19,True
9d0c7208-d1ff-4e17-81c7-92a4f4e2b61c,40대,M,프리랜서,2026-04-18,True
0459726d-41b0-4782-a376-4a512f7cc179,20대,M,정규직,2025-02-11,True
58d9a18e-2a73-4420-a5ff-d9038d7f7fb7,30대,M,정규직,2024-12-01,True
c3f42468-211b-4193-b238-5caf76404921,30대,M,비정규직,2025-10-27,True
2636e35e-4a1f-4d50-ac63-e838c59617dd,30대,M,정규직,2024-08-20,False
42ac3518-b962-4930-896d-bce594d15fe6,50대 이상,미상,정규직,2024-09-27,True
334f081e-583d-466e-8f92-7d08b85fa025,30대,M,비정규직,2025-08-23,False
3118bd2b-0397-4a1f-a594-680c5e62884f,40대,F,정규직,2025-12-07,True
e4110da1-2a69-474e-8829-9f62c9651e88,50대 이상,미상,정규직,2024-09-25,True
ef5f8747-5c21-4837-a22c-cd93645b2a55,30대,M,비정규직,2024-11-25,True
6523cf6b-d494-4d42-9032-956f86af2fa8,50대 이상,F,정규직,2026-02-04,True
46d98119-a6ae-44bf-b858-6333cc10250f,30대,F,프리랜서,2025-11-23,False
d8c991c8-b9b2-49a3-8b64-a55c2eb25052,50대 이상,F,정규직,2025-05-06,True
7ab60c8d-ec92-45da-83d0-8a67f3bd1f45,30대,M,무직,2025-04-14,False
060f0f4b-c3d8-4aa7-a5b0-f1f28918de8a,30대,M,자영업,2026-02-08,True
54c23650-0360-47c2-967d-48bb5aafc249,30대,M,무직,2024-03-29,False
361a704a-1687-4f5b-bba5-30e2e922650b,20대,F,프리랜서,2025-07-29,False
989a0c60-e1c4-4bf0-b96d-d712add0bea3,30대,미상,정규직,2025-08-05,True
d10ccc32-398c-47e0-9ef8-17805bb79877,50대 이상,미상,비정규직,2026-05-11,True
54e798ec-b9cc-4b34-bddd-39dfe47db380,40대,M,정규직,2024-06-01,True
87c2812c-23dc-4308-81df-11746e8f1ce7,20대,F,프리랜서,2025-12-10,True
78ef86f2-9424-4b61-ae6d-5403eefc4247,30대,M,비정규직,2024-02-25,False
529f1e9c-2d2b-4c7a-964e-803ac727bb71,20대,F,정규직,2025-04-27,True
69e16506-83e3-4242-b437-8471093de761,20대,M,무직,2024-06-01,True
c3da86af-5756-4867-9eb1-44368a2bf6cf,50대 이상,F,정규직,2026-01-28,True
0da1def1-6ef0-44ed-a70a-7185c704cea8,30대,F,비정규직,2026-02-08,True
8cff0d81-14bd-43de-9d27-9b5ccc3d6eda,20대,M,자영업,2024-08-05,False
2025fc6f-35a4-4277-9ba6-1de93a2e3d75,30대,M,정규직,2024-07-19,True
882c1686-987c-4e22-a5f1-9ae5a692d504,20대,F,비정규직,2025-03-17,False
d015ccc2-7845-4003-be3e-cf0114d021b9,20대,M,프리랜서,2026-06-05,False
c13b0d29-4a3f-4a7b-b51a-fa7850e44b89,40대,F,정규직,2024-04-02,True
ff941eac-76d3-4f55-b46e-d94f3b4da5a7,40대,F,비정규직,2025-07-25,True
5f2efef8-fa59-4aad-bf09-5665165013e4,50대 이상,F,정규직,2024-04-09,True
ca1485ab-432d-48e9-9a13-e5c12f97bfda,40대,M,자영업,2024-06-05,True
d6ff9313-694d-487a-96c8-99965d80511d,30대,M,정규직,2024-06-22,True
ac5fcd5f-f8f9-4cda-961d-98006e45b8a1,40대,M,무직,2024-11-10,False
844a5e10-2ca0-43c4-9f84-8a4b94c136ce,50대 이상,미상,프리랜서,2024-11-24,True
ff15792a-5ea4-4747-a2be-59f4286b5cf8,40대,M,정규직,2025-03-26,False
c97926a4-0009-4330-9dd9-a4b05b290e46,50대 이상,M,정규직,2026-06-11,False
